Player, Score
Francois Lacombe,0.048340704
Brett Seney,0.048322927
Lassi Thomson,0.04829737
Drayson Bowman,0.048296168
Mark Borowiecki,0.048282772
Garry Edmundson,0.048180543
Mathieu Biron,0.0481617
Boris Katchouk,0.048158144
Nathan Oystrick,0.048149257
Nick Baptiste,0.048148883
Joe Morrow,0.048092019
Alex Gray,0.048050776
Kelly Chase,0.048042891
JT Wyman,0.048027291
Ryan Stanton,0.048015821
Joel Kwiatkowski,0.048008068
Jean-Yves Leroux,0.047965804
John Byce,0.047943865
Miroslav Zalesak,0.047927013
Tyler Lewington,0.047927013
Mike Weber,0.047805398
Jared Aulin,0.047778625
Derek Mayer,0.047778625
Guy Leveque,0.047778625
Ronnie Attard,0.047778625
Joel Lundqvist,0.047717325
Tom Hirsch,0.047707361
Kelly Pratt,0.047702354
Michel Galarneau,0.047666838
Steven Kampfer,0.047619162
Victor Mete,0.047608088
Dave Dziurzynski,0.047574601
Christian Folin,0.047565058
Logan Shaw,0.047547891
Michael Bournival,0.047518672
Sergei Priakin,0.047495261
Florent Robidoux,0.047441652
Matt Fraser,0.047441287
Chris Ferraro,0.047383203
Grigori Denisenko,0.047370678
Justin Mapletoft,0.047352236
Mathias Tjarnqvist,0.047321452
Kevin Dallman,0.047302251
Vlastimil Kroupa,0.047289896
Sami Lepisto,0.04725649
Corban Knight,0.04719937
Petr Buzek,0.047196645
Darin Kimble,0.047188264
Wayne Van Dorp,0.047172767
Viktor Tikhonov,0.047169998
Vaclav Nedorost,0.047117251
Thomas Harley,0.047099114
Johnny Ingoldsby,0.047086713
Ron Hudson,0.047066324
Hec Lepine,0.047066324
Nic Petan,0.047062232
Yohann Auvitu,0.047061435
Aut Erickson,0.047059867
Walt Buswell,0.047058631
Lucien Grenier,0.04702728
Bobby Crawford,0.047024905
Neil Eisenhut,0.047024905
Keith Osborne,0.047024905
Gord Hynes,0.047018796
Michael McCarron,0.047018462
Aleksi Heponiemi,0.046996241
Steve Dykstra,0.046995106
Andreas Borgman,0.046991702
Slater Koekkoek,0.046938903
Marc Reaume,0.046937668
Mitchell Stephens,0.04691576
Earl Heiskala,0.046881945
Sheldon Keefe,0.046832453
Liam Foudy,0.046826127
Brett Leason,0.046791107
Andrew Agozzino,0.046788434
Adam Pardy,0.046787741
Peter Harrold,0.046775549
Andrew Alberts,0.046733482
Sami Niku,0.046681567
Lance Pitlick,0.046662709
Oskar Steen,0.04661608
Clay Wilson,0.04661608
Clarence Verot,0.04661608
John Conroy,0.04661316
Jasper Weatherby,0.046608503
Kurtis MacDermid,0.046546692
Max Lajoie,0.046546244
Drew Callander,0.046478979
Hank Monteith,0.046466241
Nate Prosser,0.0464342
Link Gaetz,0.046425573
Dan Lacouture,0.046416723
Martins Karsums,0.046383633
Jesse Joensuu,0.04637556
Joe McDonnell,0.046367755
Paul Curtis,0.046287889
Jake Dotchin,0.046282334
Darryl Boyce,0.046235245
Zack Stortini,0.046221201
Tony Horacek,0.046215922
Rick Lessard,0.046193006
Jason Jaffray,0.046176671
Art Smith,0.046087939
Denis Hamel,0.046078665
Reto Von Arx,0.046034909
Bill Orban,0.04599547
Gord Walker,0.04599494
Steve Kraftcheck,0.045984574
Larry Hornung,0.045959876
Stu Grimson,0.045943553
Christopher Govedaris,0.045936627
Bob Chrystal,0.045934615
Jason Zent,0.04592703
Martin Spanhel,0.045912455
Peter Bakovic,0.045912455
Dennis Patterson,0.045904605
Remi Elie,0.045876077
Dylan Coghlan,0.045870937
Antti Aalto,0.045735592
Mathieu Olivier,0.045735182
Hago Harrington,0.045701842
Alex McKinnon,0.045690793
Dominic Toninato,0.045674898
Jim Wiley,0.045640985
Martin Cibak,0.045631346
Ross Cory,0.045565869
Peter Worrell,0.04556525
Steve Kelly,0.045533568
Rick Kessell,0.04552152
Dean Kukan,0.045495797
Sam Rothschild,0.045486133
Stephen Coates,0.045484242
Justin Hodgman,0.045484242
Dick Behling,0.045484242
Vitaly Abramov,0.045484242
Brian Carlin,0.045484242
Ronnie Rowe,0.045484242
Mark Beaufait,0.045484242
Jim Ennis,0.045484242
Bob Fryday,0.045484242
Joe Whitney,0.045484242
Josh Olson,0.045484242
Tomas Divisek,0.045484242
Bob Laforest,0.045484242
Brett Hauer,0.045470026
Frederik Gauthier,0.045464427
Jordan Caron,0.045439294
Rob Conn,0.045422416
Sergei Vyshedkevich,0.045422416
Clayton Stoner,0.045408313
Shane Harper,0.045404339
Rod Graham,0.045404339
Ed Kryzanowski,0.04540226
Matt Davidson,0.045381613
Jari Gronstrand,0.045378402
John Hughes,0.045334179
Tom Mellor,0.045299596
Mikael Lindholm,0.04523798
Jeffrey Christian,0.04523798
Chuck Corrigan,0.04523798
Josh Currie,0.045226965
Dakota Mermis,0.045203836
John Grisdale,0.045177604
Gabriel Carlsson,0.045158244
Mike Forbes,0.0451233
Fred Boimistruck,0.045080287
Dave Richter,0.045049057
Chad Ruhwedel,0.045048322
Dwight Mathiasen,0.045026543
John Blum,0.045009299
John Hayden,0.044949364
Andrew Peeke,0.044931967
Chris Porter,0.044887372
Archie Briden,0.044853917
Gustav Lindström,0.044839543
Yves Sarault,0.044759589
Mick Vukota,0.044741483
Jacob de la Rose,0.044725384
Hannes Hyvonen,0.044724649
Matt Puempel,0.044709412
Gizzy Hart,0.044705202
Daniel Poudrier,0.044635358
Mark Plantery,0.044635358
Tyler Graovac,0.044628222
Alex Biega,0.044626399
Paul Postma,0.044622171
Josef Melichar,0.044609274
Jack McIlhargey,0.044583409
Graeme Townshend,0.044568124
Gord Kuhn,0.04454893
Chad Wiseman,0.04454893
Lubomir Vaic,0.04454893
Pat Neaton,0.04454893
John Newman,0.04454893
Justin Mercier,0.04454893
Garry Swain,0.04454893
Jesper Froden,0.044477048
Brendan Guhle,0.044451935
Bogdan Kiselevich,0.044451388
Louie Debrusk,0.044440225
Tye McGinn,0.044426177
Craig Millar,0.044405545
Kale Clague,0.044376151
Hugh Plaxton,0.044366986
Deacon Waite,0.044366986
Don Campbell,0.044366986
Stan McCabe,0.044361089
Spencer Stastney,0.044349709
Roman Lyashenko,0.04432418
Greg Pateryn,0.044296996
Dylan Reese,0.04429209
Wade Campbell,0.04425696
Bruce Cowick,0.04423978
Curt Brackenbury,0.044200672
Don Dietrich,0.044190551
Bill Huard,0.044182065
Lloyd Doran,0.044127244
Timofei Shishkanov,0.044127244
Matt Johnson,0.044124074
George Robertson,0.044066222
Bunny Dame,0.044066222
Corey Schueneman,0.044066222
Jansen Harkins,0.044058588
Mikhail Yakubov,0.04405733
Jerome Dupont,0.044054327
Parker Kelly,0.044050999
Jack Walker,0.043929528
Eric Pettinger,0.043899561
Jakub Klepis,0.043886223
Jean-Paul Lamirande,0.043882124
Wilf Starr,0.043850734
Garnet Exelby,0.043847141
Trevor Smith,0.043801181
Bob Halkidis,0.04379777
Mattias Ritola,0.043795882
Jayson Megna,0.043784933
Eric Landry,0.043757117
Francis Breault,0.043731543
Jere Karalahti,0.043724818
Earl Ingarfield,0.043700601
Martin Gendron,0.043647827
Gus Rivers,0.043636531
Kyle Wanvig,0.043628407
Brent Peterson,0.043621979
Marc Chorney,0.043617846
Bill Holmes,0.043603797
Anton Lander,0.043543326
Jalen Chatfield,0.043515976
Paul MacKinnon,0.0434973
Patrick Brown,0.043472449
Clem Loughlin,0.04344834
Tomas Kundratek,0.043433675
Vic Howe,0.043427154
Brandon Smith,0.043427154
Chris Mcalpine,0.0434241
Joe Dipenta,0.043409457
Nick Cicek,0.043408041
Billy O'Dwyer,0.043403846
Orval Tessier,0.043399828
Jeff Bloemberg,0.043390625
Martin Kaut,0.043376958
Robert Burakowsky,0.043371181
Michael Dal Colle,0.043364305
Darcy Hordichuk,0.043347386
Miikka Salomaki,0.043330051
Eric Gryba,0.043281558
Christian Hanson,0.04326754
Joakim Nygard,0.04326754
Doug Brennan,0.043206306
Stuart Percy,0.043147204
Harry Connor,0.043140308
Christian Laflamme,0.043133583
Louis Leblanc,0.043115882
Brian Lee,0.043112396
Saku Maenalanen,0.043104894
Zac Rinaldo,0.043082058
Mike Busniuk,0.043064376
Bob Beckett,0.043059493
Ty Wishart,0.043024592
Denis Tolpeko,0.043024592
Mark Paterson,0.042980907
Alex Laferriere,0.042968913
Chris Murray,0.042927032
Lorne Duguid,0.042925124
Marc Boileau,0.0429086
Kevin Miehm,0.042901915
Drew Bannister,0.042896985
Charlie Stephens,0.042886367
Brian Young,0.042886367
Gerard Desaulniers,0.042886367
Ryan Jardine,0.042886367
Bobby Benson,0.042886367
Martin Desjardins,0.042886367
Lars Jonsson,0.042886367
Daniel Bang,0.042886367
Shaun Heshka,0.042886367
Martin Prochazka,0.042797249
Peter Olvecky,0.042797249
Dave Hynes,0.042751575
Cal Foote,0.042739548
Niko Mikkola,0.042719041
Lennart Petrell,0.042717397
Greg Hubick,0.042710805
Bryan Helmer,0.042694895
Larry Trader,0.042669243
Fred Gordon,0.042657564
Jeff Nelson,0.042635586
Owen Fussey,0.04262553
Marc Magnan,0.04262553
Ivan Chekhovich,0.04262553
Connie Tudin,0.04262553
Gary Dineen,0.04262553
Ray Staszak,0.04262553
Andrey Zubarev,0.04262553
Ben Gleason,0.04262553
James Walsh,0.04262553
Dan Clark,0.04262553
Mike Lauen,0.04262553
Tarmo Reunanen,0.04262553
Guy Rousseau,0.04262553
Al Buchanan,0.04262553
Bill Burega,0.04262553
Bob Cunningham,0.04262553
Eric Germain,0.04262553
Moe White,0.04262553
William Bitten,0.04262553
Doug Adam,0.04262553
Andreas Salomonsson,0.04256788
Jon Kalinski,0.042561601
Greg Classen,0.042546622
Les Colwill,0.042546047
Jakub Jerabek,0.042536912
Darren Raddysh,0.042511745
Aatu Raty,0.042491216
Tim Lenardon,0.042491216
C.J. Smith,0.042491216
Will Cuylle,0.042475329
Jean-Sebastien Dea,0.042423328
Corey Tropp,0.042379167
Zac Jones,0.042374951
Terry Holbrook,0.042369682
Mark Wotton,0.042369682
Matt Taormina,0.042325674
Quinton Howden,0.042309343
Ross Johnston,0.042288801
Craig MacDonald,0.042287487
Peter Smrek,0.042278305
Nikita Alexandrov,0.042260017
Brad Malone,0.042231836
Dan Seguin,0.042196598
Mattias Samuelsson,0.042185116
Iiro Pakarinen,0.042184128
Pascal Trepanier,0.042149109
Ron Meighan,0.042099984
Matt Lashoff,0.042088975
Brandon Bollig,0.042083196
Dmytro Timashov,0.042067431
Bryan Lefley,0.042062016
Ted Graham,0.042050879
Ted Saunders,0.042008764
Virgil Johnson,0.041962805
Eric Beaudoin,0.041937811
Jyrki Jokipakka,0.041931471
Juho Lammikko,0.041926304
Leo Gaudreault,0.041917945
Mackenzie MacEachern,0.041916384
Laurent Dauphin,0.041879055
Noah Clarke,0.041876516
Jani Hakanpää,0.041866571
Aaron Palushaj,0.041859255
Juha Lind,0.041830742
Steven Santini,0.041815751
Mark Flood,0.041800942
Martin St. Pierre,0.041800942
Randy Wyrozub,0.041789323
Ivan Irwin,0.041780361
Richard Lintner,0.041747835
David Fenyves,0.041714812
Fredrik Claesson,0.041712138
Dana Tyrell,0.041711299
Justin Dowling,0.041709625
Robert Dirk,0.041677069
Hank Blade,0.041673325
Johnathan Kovacevic,0.041669864
Victor Soderstrom,0.041630679
Filip Chlapik,0.041620053
Don Howse,0.041607568
Zack MacEwen,0.041593991
Jason Bonsignore,0.041588257
Ian Mitchell,0.04157613
Stephane Richer,0.041536057
Vitali Kravtsov,0.041534554
Art Giroux,0.04151104
Reid Simpson,0.041477917
Bill Root,0.041477612
Wyatt Kaiser,0.041444934
Liam O'Brien,0.041430773
Jim Ross,0.041372783
Jonas Rondbjerg,0.041347644
Darren Langdon,0.041322706
Nikita Soshnikov,0.041308568
Sean Haggerty,0.04128907
Pierre Rioux,0.04128907
Pavol Regenda,0.04128907
Janis Sprukts,0.04128907
John Bednarski,0.041267935
Wyatt Smith,0.041238415
Greg Brown,0.041238076
Casey Nelson,0.041232876
Mel Pearson,0.041192338
Jakub Zboril,0.041183616
Clark Donatelli,0.041161823
Joseph Cramarossa,0.041161631
Jeff Heerema,0.04114311
Mike Brown,0.041127329
Mario Kempe,0.041122917
Dalton Prout,0.041086875
Michael Ryan,0.041046661
Mats Thelin,0.041040517
Ilya Lyubushkin,0.041034972
Alexei Semenov,0.040967228
Trevor Halverson,0.040955348
Yan Kaminsky,0.04095351
John Hanna,0.04094814
Kevin Bahl,0.040943746
John Tripp,0.040943482
Brandon Kozun,0.040930688
Darren Banks,0.040930688
Norman Milley,0.040928003
Tomas Plihal,0.040908231
Phil Varone,0.04090233
Magnus Roupe,0.040863921
Anssi Salmela,0.040858571
Rory Fitzpatrick,0.040846307
Tim Coulis,0.040833094
Tomas Vincour,0.040830176
Mike Stevens,0.040816136
Max Reinhart,0.040816136
Bill Plager,0.040805697
Mikko Lehtonen,0.040749588
Gord Smith,0.04073521
Rob Murphy,0.040731309
Buddy Robinson,0.040592878
Paul Nicholson,0.040592878
Paul Terbenche,0.040555283
Trent Whitfield,0.040538317
Mario Roberge,0.040513492
Brendan Gaunce,0.0405063
Andy Andreoff,0.040476905
Jeff Brubaker,0.040456558
Domenic Pittis,0.040451829
David Logan,0.040444784
Gerry Foley,0.040444738
Bill MacKenzie,0.040428721
Nicklas Jensen,0.040425083
Ross Lowe,0.040406597
Dave Hoyda,0.040405579
Eric Cairns,0.040402356
Ivan Majesky,0.040396107
Frantisek Cernik,0.040320337
Ken Breitenbach,0.040301707
Jay Caufield,0.040284153
Cory Emmerton,0.040279477
Jaycob Megna,0.040275768
Johan Davidsson,0.040246086
Barrie Moore,0.040241596
Burke Henry,0.040241596
Vladislav Kamenev,0.040241414
Jim Wiste,0.040232554
Mark Morrison,0.04020229
Richard Grenier,0.04020229
Robert Warner,0.04020229
Phil Oreskovic,0.04020229
Bob Stumpf,0.04020229
Don Smith,0.04020229
Kevin Dahl,0.040192521
Dick Cherry,0.040188586
Dick Meissner,0.040182894
Randy Holt,0.040152043
Jim O'Brien,0.040148666
Christian Matte,0.040114445
Ray Maluta,0.040114445
Dylan Olsen,0.040111207
Chris Langevin,0.040086212
Mark Kastelic,0.040070514
Gerry Carson,0.040048699
Dody Wood,0.040046073
Jeremy Lauzon,0.040038574
Matt Tennyson,0.040016267
Jacob MacDonald,0.040011785
Trevor Stienburg,0.039989924
Eric O'Dell,0.039974529
Michael Sauer,0.039974042
Edward Leier,0.039947151
Cam Paddock,0.039947151
Oliver Lauridsen,0.039947151
Trey Fix-Wolansky,0.039947151
Ron Boehm,0.039947151
Bing Juckes,0.039947151
Victor Bartley,0.039940872
Tyler Kleven,0.039927729
Mike Lundin,0.039926897
Ed Barry,0.039902918
Matthew Phillips,0.039902918
Joe Hicketts,0.039896238
Dick Lamby,0.039896238
Joe Kowal,0.039896238
Jeff Chychrun,0.039859818
Jack Studnicka,0.039812036
Don Martineau,0.039812036
Jonny Brodzinski,0.03981018
Ryan O'Marra,0.039787983
Chris Winnes,0.039787983
Alexander Sulzer,0.039768119
Chris Durno,0.039751536
Steve Richmond,0.039741784
Martin Marincin,0.039700295
Tim Jacobs,0.03968332
Johnny Matz,0.039670345
Nick Seeler,0.039660105
Haydn Fleury,0.039639733
Bud Cook,0.039623262
Chris Wells,0.039602945
Brian Strait,0.039537221
David Warsofsky,0.039479712
Yan Stastny,0.039479434
Marty Howe,0.039468158
Larry Zeidel,0.039435594
Michael Danton,0.039407925
Esa Pirnes,0.039405351
Ron Ingram,0.039372625
Maxim Galanov,0.039334123
Mathieu Roy,0.039267607
Sergey Kalinin,0.039229408
Brian Curran,0.039182421
Ed Hatoum,0.039177063
Ryan O'Byrne,0.039157301
Garth Rizzuto,0.0391499
Par Lindholm,0.039129605
Tanner Fritz,0.039129362
Xavier Ouellet,0.039105305
Lane MacDermid,0.039090327
Matt Hussey,0.039090327
Rodger Smith,0.039010301
Markus Hannikainen,0.038996705
Chris Luongo,0.038954717
Mark Fusco,0.038950419
Victor Antipin,0.038938862
Dave Fortier,0.038921704
Rob Murray,0.038865391
Anthony Bitetto,0.038858601
Mark Kachowski,0.038783315
Riley Stillman,0.038717481
Alexey Marchenko,0.038701097
Mitch Wilson,0.038678506
Kevan Guy,0.038650864
Mikko Lehtonen,0.038641762
Ty Emberson,0.038641762
Kristian Reichel,0.038641762
Philip McRae,0.038641762
Paul Comrie,0.038641762
Jim Vesey,0.038641762
Dwight Schofield,0.038640111
Chris Mueller,0.038637031
Joakim Ryan,0.038628811
Allen Pedersen,0.038607631
Derek Meech,0.038583837
Jerome Samson,0.038579062
Danny Schock,0.038526116
David Mackey,0.038493403
Jacob Bryson,0.038482596
Patrick Micheletti,0.038481813
Steve Nemeth,0.038481813
Don Biggs,0.038481813
Logan Stanley,0.038476268
Andreas Martinsen,0.038459382
Archie Henderson,0.038455008
Greg Andrusak,0.038375321
Rod Dallman,0.038354566
Dennis Rasmussen,0.0383503
Bernie Brophy,0.038337183
Rich Clune,0.038273317
Max Quackenbush,0.038268792
Milan Tichy,0.038261092
Glenn Hicks,0.038224077
Tommy Dewar,0.038218527
Michael Funk,0.038218527
Jim Riley,0.038218527
Lucas Johansen,0.038218527
Chris Breen,0.038218527
William Bowler,0.038218527
Brandt Clarke,0.038218527
Santeri Hatakka,0.038218527
Markku Kyllonen,0.038218527
Paul Carey,0.038193257
Jack Church,0.038179368
Steve Poapst,0.038154086
Nick Tarnasky,0.038119974
Steve Moore,0.038112609
Jevgeni Namestnikov,0.038091083
Joe Lundrigan,0.038071802
Ryan Stoa,0.03804757
Jeff Serowik,0.038035007
Jeff Mclean,0.038014252
Jarod Palmer,0.038014252
Cole McWard,0.038014252
Sandy Beadle,0.038014252
Grant Erickson,0.038014252
Petr Hubacek,0.038014252
Daniel Lucas,0.038014252
Matej Blumel,0.038014252
Pierre Giroux,0.038014252
Mike Moore,0.038014252
Aidan McDonough,0.038014252
Mario Bliznak,0.038014252
Herb Foster,0.038014252
Joe Jensen,0.038014252
Sean Farrell,0.038014252
Lyle Bradley,0.038014252
Kasper Bjorkqvist,0.038014252
Tyler Gaudet,0.038011591
Richie Regehr,0.038011591
Mirco Mueller,0.037972475
Frank Bathe,0.037965571
James McTaggart,0.037908888
Cully Simon,0.037880762
Steve McKenna,0.037863664
Tyler Sloan,0.037860831
Jamie Huscroft,0.037848609
Givani Smith,0.037840648
Dean Kolstad,0.037816796
Brad Ference,0.037805768
Dan Plante,0.037800735
Wayne Muloin,0.037775493
Peter Driscoll,0.037741368
Lucas Carlsson,0.037741368
Gerry Geran,0.037739916
Norm Shay,0.037698774
Brian McReynolds,0.037681604
Danny O'Regan,0.037681604
Barry Melrose,0.037680162
Dylan Samberg,0.037671869
Jason Doig,0.037668514
Kent Carlson,0.037655923
Rick Wilson,0.037572987
Roger Belanger Jr.,0.037559644
Micheal Haley,0.037531703
Kaspars Daugavins,0.037513805
Radim Simek,0.037502861
Krys Barch,0.03747372
Harry Zolnierczyk,0.037444699
Jack Price,0.037436296
Ed Lowrey,0.037420848
Dave Cressman,0.037412166
Henry Harris,0.037398217
Wade Belak,0.037379725
Matt Keith,0.037351848
Kevin Westgarth,0.037328223
John Schella,0.03729187
Brett Bellemore,0.037197166
Ron Handy,0.037173801
Don Gibson,0.037173801
Bobby McMann,0.037173801
Mikhail Maltsev,0.037117968
Alain Cote,0.037106633
Scott Parker,0.037101298
Brad Berry,0.037072771
Howard Walker,0.037043785
Cam Dineen,0.036950517
Barry Potomski,0.036919591
Scott Sabourin,0.036899136
Jacques Lemieux,0.036836922
John Thomas,0.036836395
Bob Blackburn,0.036818039
Joel Hanley,0.036817666
Leth Graham,0.036802239
Cody Goloubef,0.036790468
Ray Gariepy,0.036769581
Lias Andersson,0.036724392
Bill Miller,0.036710533
Byron Froese,0.036663879
Julien Brouillette,0.036653102
Paul Evans,0.036653102
Matt Coronato,0.036653102
Tord Lundstrom,0.036653102
Cole Bardreau,0.036653102
Sammy Walker,0.036653102
Ron Smith,0.036653102
Shane Wright,0.036653102
Stu McNeill,0.036653102
Bobby Farnham,0.036652584
Landon Ferraro,0.036651162
Thomas Pock,0.036644846
Joel L'Esperance,0.036589205
Gord Davidson,0.036509936
Nate Guenin,0.036450333
Kyle Capobianco,0.036433502
Gerry Odrowski,0.036410507
Duke Harris,0.036403502
Mike Neville,0.036401714
Philippe Dupuis,0.036377183
Zach Senyshyn,0.036330287
Casey Borer,0.036330287
Zdenek Kutlak,0.036330287
Ben Hanowski,0.036330287
Kyle Criscuolo,0.036330287
Paul Houck,0.036330287
Jim Archibald,0.036330287
Frédéric St-Denis,0.036304138
Marko Kiprusoff,0.036268406
Tom Sestito,0.036244994
Yuri Butsayev,0.036226352
Brad Schlegel,0.036224515
Bracken Kearns,0.036216698
Tucker Poolman,0.036207886
Jack Rathbone,0.036122761
Andrej Nedorost,0.036122761
Roman Vopat,0.036071129
Oscar Fantenberg,0.036041377
Allan Stewart,0.036032077
Myron Stankiewicz,0.035993048
Ryan Stone,0.035993048
Aaron Downey,0.035928942
Aldo Guidolin,0.035902874
Lawrence Nycholat,0.035889894
Guy Delparte,0.035884201
Daryl Stanley,0.035825108
Dennis Everberg,0.035822202
Gus Kyle,0.03582029
Lucas Lessio,0.035737943
Bill Heindl,0.035720159
Jack Laviolette,0.035720159
Steve Hrymnak,0.035720159
Riley Tufte,0.035720159
Len Ronson,0.035720159
Aaron Rome,0.035714773
Robbie Earl,0.035706313
Ian Cushenan,0.035688157
Jason Botterill,0.035682012
Cam Russell,0.03564542
Cecil Browne,0.035632954
Lukas Vejdemo,0.035632954
Patrick Murray,0.035593533
Kurt Sauer,0.035568058
Zenon Konopka,0.03556367
Lasse Kukkonen,0.035534507
Rick Rypien,0.035516883
Korbinian Holzer,0.035503346
Bill Mikkelson,0.035452179
Justin Falk,0.035419591
Gary Coalter,0.035402657
Edward Crowley,0.035402657
Rod Pelley,0.03538421
Eric Godard,0.035348001
Jack Coughlin,0.035293246
Gary Gambucci,0.035287371
Mike Peluso,0.035260589
Mark Fistric,0.035232356
Vladimir Zharkov,0.035224302
Jimmy Mann,0.035168479
Troy Bodie,0.035121974
Doug McCaig,0.035096516
John Stevens,0.035093245
Zach Hamill,0.035092494
Len Grosvenor,0.035067135
Brandon Davidson,0.035058257
Fred Shero,0.034906627
Patrick Leahy,0.034886185
Don Johns,0.034859415
Anthony Angello,0.034855226
John Doran,0.034833514
Barry Salovaara,0.034832652
Keith Allen,0.034814828
Joseph Gambardella,0.034792309
Vladimir Mihalik,0.034792309
Richard Petiot,0.034792309
Paul Pooley,0.034792309
Harold Halderson,0.034786211
Egor Zamula,0.034766252
Klas Dahlbeck,0.0347335
Graeme Nicolson,0.034709535
Scott Daniels,0.034699238
Mark Friedman,0.034695016
Sergey Gusev,0.034627574
Riku Hahl,0.034625856
Jordan Hendry,0.034623379
Butch Deadmarsh,0.034602771
Willie Marshall,0.034549424
Max McCormick,0.034517997
Juuso Riikola,0.034507059
Dmitri Bykov,0.034504454
Herb Mitchell,0.034498022
Don Gillen,0.034493774
Marcel Tremblay,0.034492124
Danny Biega,0.034492124
Alex Plante,0.034492124
Jean Paul Denis,0.034492124
Jergus Baca,0.034492124
Chris Schmidt,0.034492124
Ken Baird,0.034492124
Rennison Manners,0.034466488
Steve Regier,0.03433242
Marc-Andre Bourdon,0.03432904
Filip Roos,0.034295378
